Temperature,SS,G-10,Nylon,Lead,Brass,Nickel,Gd-Rh,Gd0.6-Er0.4-Rh,Er3-Ni,Er-Ni,Er-Ni2,Er-Al2,Er-Dy0.8-Ni2,Kapton,Nd,Er3-Ni (N),Er0.9-Yb0.1-Ni,Er3-Co,Er0.6-Pr0.4,Ho-Cu2,Er-Ni0.9-Co0.1,Ho2-Al,Er-Ag0.9-Al0.1,Ho-Sb,Dy-Sb,Gd-Sb,Er,Er0.5-Pr0.5,GAP_GdAlO 3,GOS_Gd 2 O 2 S
141.29970,2.76731,0.75128,1.08658,1.37517,2.67952,2.93381,1.90520,1.90520,1.41551,2.04644,2.19062,0.80937,2.08781,0.72235,1.43338,1.60343,1.77035,1.71432,1.46139,0.98163,1.44379,1.43608,1.62307,0.92960,0.96334,2.19500,1.41598,1.44525,0.00003,0.01078
142.92082,2.79390,0.76036,1.09653,1.37663,2.69638,2.96851,1.91168,1.91168,1.41736,2.05788,2.20017,0.81249,2.10116,0.72717,1.43454,1.60922,1.77506,1.72014,1.46342,0.98274,1.44772,1.43915,1.62508,0.93085,0.96504,2.19500,1.41818,1.44732,0.00003,0.01070
144.56053,2.82079,0.76954,1.10660,1.37810,2.71343,3.00360,1.91824,1.91824,1.41920,2.06931,2.20970,0.81560,2.11451,0.73199,1.43567,1.61503,1.77972,1.72596,1.46543,0.98385,1.45162,1.44218,1.62706,0.93209,0.96674,2.19500,1.42039,1.44938,0.00003,0.01063
146.21906,2.84799,0.77883,1.11679,1.37960,2.73068,3.03909,1.92488,1.92488,1.42101,2.08073,2.21920,0.81870,2.12787,0.73681,1.43677,1.62088,1.78434,1.73179,1.46743,0.98494,1.45549,1.44519,1.62902,0.93331,0.96841,2.19500,1.42262,1.45144,0.00002,0.01056
147.89661,2.87550,0.78822,1.12709,1.38111,2.74812,3.07499,1.93159,1.93159,1.42281,2.09214,2.22867,0.82180,2.14123,0.74164,1.43786,1.62675,1.78892,1.73764,1.46942,0.98602,1.45932,1.44817,1.63096,0.93452,0.97006,2.19500,1.42485,1.45349,0.00002,0.01049
149.59341,2.90333,0.79772,1.13750,1.38263,2.76577,3.11130,1.93837,1.93837,1.42458,2.10353,2.23813,0.82489,2.15459,0.74648,1.43892,1.63265,1.79346,1.74350,1.47141,0.98708,1.46312,1.45112,1.63288,0.93572,0.97170,2.19500,1.42709,1.45554,0.00002,0.01042
151.30968,2.91995,0.80786,1.14760,1.38392,2.77655,3.13153,1.94196,1.94196,1.42634,2.11491,2.24756,0.82797,2.16795,0.75131,1.43996,1.63859,1.79795,1.74938,1.47337,0.98814,1.46689,1.45403,1.63478,0.93690,0.97332,2.19500,1.42933,1.45759,0.00002,0.01035
153.04563,2.93315,0.81827,1.15766,1.38513,2.78523,3.14680,1.94457,1.94457,1.42807,2.12627,2.25696,0.83104,2.18131,0.75615,1.44097,1.64455,1.80240,1.75526,1.47533,0.98918,1.47063,1.45692,1.63665,0.93807,0.97493,2.19500,1.43158,1.45964,0.00002,0.01028
154.80151,2.94649,0.82881,1.16785,1.38636,2.79401,3.16225,1.94720,1.94720,1.42978,2.13762,2.26634,0.83410,2.19466,0.76099,1.44197,1.65055,1.80681,1.76117,1.47728,0.99021,1.47433,1.45978,1.63850,0.93923,0.97651,2.19500,1.43384,1.46168,0.00002,0.01021
156.57753,2.95999,0.83947,1.17815,1.38760,2.80289,3.17788,1.94987,1.94987,1.43148,2.14895,2.27570,0.83716,2.20802,0.76583,1.44295,1.65659,1.81118,1.76709,1.47921,0.99123,1.47800,1.46262,1.64033,0.94037,0.97808,2.19500,1.43610,1.46372,0.00002,0.01014
158.37392,2.97364,0.85024,1.18857,1.38886,2.81187,3.19369,1.95256,1.95256,1.43316,2.16026,2.28504,0.84020,2.22137,0.77068,1.44390,1.66265,1.81551,1.77302,1.48114,0.99223,1.48163,1.46542,1.64215,0.94150,0.97964,2.19500,1.43836,1.46575,0.00002,0.01008
160.19093,2.98745,0.86115,1.19911,1.39013,2.82095,3.20968,1.95529,1.95529,1.43481,2.17156,2.29435,0.84324,2.23472,0.77552,1.44484,1.66876,1.81979,1.77897,1.48305,0.99323,1.48524,1.46820,1.64394,0.94262,0.98118,2.19500,1.44063,1.46778,0.00002,0.01001
162.02878,3.00142,0.87217,1.20977,1.39142,2.83014,3.22585,1.95804,1.95804,1.43645,2.18284,2.30364,0.84627,2.24806,0.78037,1.44575,1.67489,1.82404,1.78495,1.48496,0.99421,1.48881,1.47094,1.64571,0.94372,0.98270,2.19500,1.44289,1.46981,0.00002,0.00994
163.88772,3.01555,0.88333,1.22055,1.39272,2.83944,3.24221,1.96083,1.96083,1.43807,2.19410,2.31290,0.84930,2.26140,0.78522,1.44665,1.68107,1.82824,1.79093,1.48685,0.99519,1.49235,1.47367,1.64746,0.94481,0.98420,2.19500,1.44516,1.47183,0.00002,0.00988
165.76798,3.02984,0.89461,1.23145,1.39404,2.84884,3.25876,1.96365,1.96365,1.43967,2.20534,2.32214,0.85231,2.27473,0.79008,1.44753,1.68728,1.83240,1.79694,1.48873,0.99615,1.49586,1.47636,1.64919,0.94589,0.98569,2.19500,1.44743,1.47384,0.00002,0.00981
167.66982,3.04429,0.90602,1.24248,1.39537,2.85835,3.27549,1.96650,1.96650,1.44125,2.21656,2.33136,0.85532,2.28805,0.79493,1.44839,1.69353,1.83653,1.80297,1.49060,0.99710,1.49933,1.47902,1.65090,0.94696,0.98717,2.19500,1.44970,1.47586,0.00002,0.00975
169.59347,3.05891,0.91756,1.25364,1.39672,2.86797,3.29242,1.96939,1.96939,1.44282,2.22776,2.34056,0.85832,2.30136,0.79979,1.44923,1.69982,1.84061,1.80902,1.49246,0.99804,1.50278,1.48166,1.65259,0.94802,0.98862,2.19500,1.45197,1.47786,0.00002,0.00968
171.53920,3.07370,0.92924,1.26493,1.39808,2.87770,3.30954,1.97231,1.97231,1.44436,2.23893,2.34973,0.86131,2.31467,0.80464,1.45005,1.70614,1.84466,1.81509,1.49431,0.99897,1.50619,1.48428,1.65426,0.94906,0.99007,2.19500,1.45423,1.47986,0.00002,0.00962
173.50725,3.08866,0.94104,1.27634,1.39946,2.88754,3.32686,1.97526,1.97526,1.44589,2.25009,2.35888,0.86429,2.32796,0.80950,1.45086,1.71251,1.84867,1.82118,1.49615,0.99989,1.50957,1.48686,1.65591,0.95009,0.99149,2.19500,1.45649,1.48186,0.00001,0.00955
175.49787,3.10378,0.95299,1.28789,1.40085,2.89749,3.34438,1.97825,1.97825,1.44741,2.26122,2.36801,0.86727,2.34125,0.81436,1.45165,1.71892,1.85263,1.82729,1.49798,1.00080,1.51293,1.48942,1.65755,0.95111,0.99291,2.19500,1.45875,1.48385,0.00001,0.00949
177.51134,3.11909,0.96507,1.29957,1.40226,2.90756,3.36210,1.98127,1.98127,1.44890,2.27233,2.37711,0.87024,2.35452,0.81922,1.45242,1.72537,1.85656,1.83343,1.49980,1.00170,1.51625,1.49196,1.65916,0.95212,0.99430,2.19500,1.46101,1.48584,0.00001,0.00943
179.54790,3.13456,0.97729,1.31138,1.40368,2.91774,3.38002,1.98432,1.98432,1.45038,2.28341,2.38619,0.87320,2.36778,0.82408,1.45318,1.73187,1.86045,1.83959,1.50160,1.00258,1.51954,1.49446,1.66076,0.95312,0.99568,2.19500,1.46327,1.48782,0.00001,0.00937
181.60784,3.15022,0.98965,1.32333,1.40513,2.92804,3.39815,1.98741,1.98741,1.45184,2.29447,2.39525,0.87615,2.38102,0.82895,1.45392,1.73840,1.86431,1.84578,1.50340,1.00346,1.52280,1.49695,1.66234,0.95410,0.99705,2.19500,1.46552,1.48979,0.00001,0.00931
183.69140,3.16605,1.00215,1.33541,1.40658,2.93846,3.41648,1.99054,1.99054,1.45328,2.30550,2.40429,0.87909,2.39425,0.83381,1.45465,1.74498,1.86812,1.85199,1.50519,1.00433,1.52603,1.49940,1.66390,0.95507,0.99841,2.19500,1.46776,1.49176,0.00001,0.00924
185.79887,3.18207,1.01479,1.34763,1.40806,2.94899,3.43503,1.99370,1.99370,1.45471,2.31651,2.41330,0.88203,2.40747,0.83867,1.45536,1.75161,1.87190,1.85823,1.50696,1.00519,1.52923,1.50184,1.66545,0.95604,0.99974,2.19500,1.47000,1.49372,0.00001,0.00918
187.93052,3.19827,1.02758,1.36000,1.40955,2.95965,3.45379,1.99690,1.99690,1.45612,2.32749,2.42229,0.88496,2.42067,0.84353,1.45605,1.75828,1.87564,1.86450,1.50873,1.00604,1.53240,1.50424,1.66697,0.95699,1.00107,2.19500,1.47223,1.49568,0.00001,0.00912
190.08662,3.21466,1.04052,1.37250,1.41106,2.97043,3.47276,2.00013,2.00013,1.45752,2.33845,2.43126,0.88788,2.43385,0.84840,1.45673,1.76500,1.87935,1.87079,1.51049,1.00688,1.53554,1.50663,1.66848,0.95793,1.00238,2.19500,1.47446,1.49762,0.00001,0.00906
192.26746,3.23123,1.05360,1.38515,1.41259,2.98134,3.49195,2.00340,2.00340,1.45890,2.34937,2.44020,0.89080,2.44701,0.85326,1.45740,1.77177,1.88302,1.87712,1.51224,1.00770,1.53866,1.50899,1.66997,0.95886,1.00368,2.19500,1.47668,1.49957,0.00001,0.00900
194.47332,3.24800,1.06684,1.39795,1.41413,2.99237,3.51137,2.00671,2.00671,1.46026,2.36027,2.44912,0.89370,2.46016,0.85812,1.45805,1.77858,1.88665,1.88347,1.51397,1.00852,1.54174,1.51132,1.67145,0.95978,1.00496,2.19500,1.47890,1.50150,0.00001,0.00894
196.70449,3.26495,1.08023,1.41089,1.41569,3.00352,3.53100,2.01006,2.01006,1.46161,2.37114,2.45802,0.89660,2.47329,0.86299,1.45869,1.78545,1.89025,1.88985,1.51570,1.00934,1.54479,1.51363,1.67291,0.96069,1.00623,2.19500,1.48110,1.50343,0.00001,0.00889
198.96126,3.28211,1.09377,1.42398,1.41727,3.01481,3.55086,2.01344,2.01344,1.46295,2.38197,2.46690,0.89949,2.48640,0.86785,1.45931,1.79236,1.89381,1.89627,1.51742,1.01014,1.54782,1.51592,1.67435,0.96159,1.00748,2.19500,1.48330,1.50535,0.00001,0.00883
201.24392,3.29585,1.10672,1.43585,1.41865,3.02162,3.56771,2.01568,2.01568,1.46427,2.39278,2.47576,0.90238,2.49948,0.87271,1.45992,1.79933,1.89734,1.90271,1.51912,1.01093,1.55082,1.51818,1.67577,0.96248,1.00872,2.19500,1.48549,1.50727,0.00001,0.00877
203.55277,3.30670,1.11918,1.44670,1.41985,3.02462,3.58203,2.01695,2.01695,1.46557,2.40356,2.48459,0.90525,2.51255,0.87757,1.46052,1.80635,1.90083,1.90919,1.52082,1.01171,1.55379,1.52042,1.67718,0.96336,1.00995,2.19500,1.48768,1.50917,0.00001,0.00871
205.88810,3.31767,1.13180,1.45767,1.42106,3.02765,3.59651,2.01824,2.01824,1.46686,2.41430,2.49340,0.90812,2.52559,0.88243,1.46111,1.81342,1.90429,1.91570,1.52251,1.01249,1.55673,1.52263,1.67857,0.96423,1.01117,2.19500,1.48985,1.51107,0.00001,0.00866
208.25023,3.32878,1.14455,1.46878,1.42229,3.03073,3.61115,2.01954,2.01954,1.46813,2.42502,2.50219,0.91098,2.53861,0.88729,1.46168,1.82054,1.90771,1.92225,1.52419,1.01325,1.55964,1.52483,1.67995,0.96509,1.01237,2.19500,1.49202,1.51297,0.00001,0.00860
210.63946,3.34001,1.15745,1.48001,1.42353,3.03383,3.62596,2.02085,2.02085,1.46939,2.43570,2.51096,0.91384,2.55160,0.89215,1.46224,1.82772,1.91110,1.92883,1.52586,1.01401,1.56253,1.52700,1.68131,0.96594,1.01356,2.19500,1.49418,1.51485,0.00001,0.00854
213.05610,3.35136,1.17050,1.49136,1.42479,3.03697,3.64095,2.02218,2.02218,1.47064,2.44635,2.51970,0.91668,2.56457,0.89700,1.46279,1.83495,1.91445,1.93544,1.52752,1.01476,1.56538,1.52915,1.68266,0.96678,1.01473,2.19500,1.49632,1.51673,0.00001,0.00849
215.50047,3.36285,1.18370,1.50285,1.42606,3.04015,3.65610,2.02353,2.02353,1.47187,2.45696,2.52843,0.91952,2.57751,0.90186,1.46333,1.84224,1.91777,1.94210,1.52917,1.01550,1.56822,1.53127,1.68399,0.96761,1.01590,2.19500,1.49846,1.51860,0.00001,0.00843
217.97288,3.37447,1.19705,1.51447,1.42735,3.04336,3.67143,2.02489,2.02489,1.47309,2.46754,2.53713,0.92235,2.59043,0.90671,1.46385,1.84959,1.92106,1.94879,1.53081,1.01623,1.57102,1.53338,1.68531,0.96843,1.01705,2.19500,1.50059,1.52046,0.00001,0.00838
220.47366,3.38623,1.21056,1.52623,1.42865,3.04662,3.68694,2.02626,2.02626,1.47429,2.47809,2.54581,0.92518,2.60332,0.91156,1.46437,1.85700,1.92432,1.95552,1.53244,1.01695,1.57380,1.53546,1.68661,0.96924,1.01819,2.19500,1.50270,1.52231,0.00001,0.00832
223.00313,3.39811,1.22422,1.53811,1.42996,3.04990,3.70262,2.02765,2.02765,1.47548,2.48860,2.55447,0.92799,2.61618,0.91641,1.46487,1.86447,1.92754,1.96228,1.53406,1.01767,1.57655,1.53752,1.68789,0.97005,1.01932,2.19500,1.50481,1.52416,0.00001,0.00827
225.56161,3.41014,1.23803,1.55014,1.43129,3.05323,3.71848,2.02906,2.02906,1.47666,2.49907,2.56310,0.93080,2.62902,0.92125,1.46536,1.87199,1.93073,1.96909,1.53567,1.01838,1.57927,1.53956,1.68917,0.97084,1.02043,2.19500,1.50691,1.52599,0.00001,0.00822
228.14945,3.42230,1.25201,1.56230,1.43264,3.05659,3.73453,2.03048,2.03048,1.47782,2.50951,2.57172,0.93360,2.64182,0.92610,1.46585,1.87958,1.93389,1.97594,1.53728,1.01908,1.58197,1.54158,1.69042,0.97162,1.02153,2.19500,1.50899,1.52782,0.00001,0.00816
230.76699,3.43460,1.26614,1.57460,1.43400,3.06000,3.75076,2.03192,2.03192,1.47897,2.51991,2.58031,0.93640,2.65459,0.93094,1.46632,1.88723,1.93701,1.98283,1.53887,1.01977,1.58464,1.54357,1.69167,0.97240,1.02262,2.19500,1.51107,1.52964,0.00001,0.00811
233.41455,3.44705,1.28044,1.58705,1.43538,3.06344,3.76717,2.03338,2.03338,1.48011,2.53028,2.58888,0.93918,2.66734,0.93578,1.46678,1.89494,1.94011,1.98976,1.54046,1.02045,1.58728,1.54555,1.69289,0.97317,1.02370,2.19500,1.51313,1.53145,0.00001,0.00806
236.09248,3.45963,1.29490,1.59963,1.43677,3.06692,3.78377,2.03485,2.03485,1.48123,2.54061,2.59743,0.94196,2.68005,0.94061,1.46723,1.90272,1.94317,1.99674,1.54203,1.02112,1.58990,1.54750,1.69411,0.97392,1.02477,2.19500,1.51518,1.53326,0.00001,0.00801
238.80114,3.47237,1.30953,1.61237,1.43818,3.07044,3.80057,2.03634,2.03634,1.48234,2.55090,2.60596,0.94474,2.69273,0.94544,1.46767,1.91056,1.94620,2.00376,1.54360,1.02179,1.59250,1.54944,1.69531,0.97467,1.02582,2.19500,1.51722,1.53505,0.00001,0.00795
241.54088,3.48524,1.32432,1.62524,1.43960,3.07400,3.81755,2.03785,2.03785,1.48344,2.56115,2.61447,0.94750,2.70537,0.95027,1.46811,1.91847,1.94920,2.01082,1.54516,1.02245,1.59507,1.55135,1.69650,0.97541,1.02687,2.19500,1.51925,1.53683,0.00001,0.00790
244.31205,3.49827,1.33929,1.63827,1.44104,3.07761,3.83473,2.03937,2.03937,1.48453,2.57136,2.62295,0.95026,2.71799,0.95510,1.46853,1.92644,1.95218,2.01793,1.54671,1.02311,1.59761,1.55325,1.69767,0.97615,1.02790,2.19500,1.52127,1.53861,0.00001,0.00785
247.11501,3.51144,1.35442,1.65144,1.44250,3.08125,3.85211,2.04091,2.04091,1.48560,2.58153,2.63142,0.95301,2.73056,0.95992,1.46894,1.93449,1.95512,2.02509,1.54825,1.02375,1.60013,1.55512,1.69883,0.97687,1.02892,2.19500,1.52327,1.54038,0.00001,0.00780
249.95013,3.52477,1.36973,1.66477,1.44397,3.08494,3.86969,2.04247,2.04247,1.48666,2.59167,2.63986,0.95575,2.74311,0.96474,1.46935,1.94260,1.95803,2.03229,1.54978,1.02439,1.60262,1.55697,1.69998,0.97759,1.02993,2.19500,1.52527,1.54214,0.00000,0.00775
252.81778,3.53824,1.38522,1.67824,1.44547,3.08866,3.88747,2.04405,2.04405,1.48771,2.60176,2.64828,0.95849,2.75561,0.96955,1.46975,1.95078,1.96091,2.03955,1.55131,1.02502,1.60509,1.55881,1.70111,0.97830,1.03093,2.19500,1.52725,1.54388,0.00000,0.00770
255.71833,3.55188,1.40088,1.69188,1.44697,3.09243,3.90545,2.04565,2.04565,1.48875,2.61181,2.65669,0.96122,2.76808,0.97436,1.47013,1.95904,1.96376,2.04685,1.55282,1.02564,1.60754,1.56062,1.70224,0.97900,1.03192,2.19500,1.52922,1.54562,0.00000,0.00765
258.65216,3.56567,1.41672,1.70567,1.44850,3.09625,3.92364,2.04726,2.04726,1.48978,2.62182,2.66507,0.96394,2.78052,0.97917,1.47051,1.96736,1.96658,2.05420,1.55433,1.02626,1.60996,1.56242,1.70335,0.97969,1.03290,2.19500,1.53117,1.54735,0.00000,0.00760
261.61964,3.57961,1.43275,1.71961,1.45004,3.10011,3.94204,2.04889,2.04889,1.49079,2.63179,2.67342,0.96666,2.79291,0.98397,1.47088,1.97576,1.96938,2.06161,1.55582,1.02687,1.61236,1.56420,1.70444,0.98037,1.03387,2.19500,1.53311,1.54907,0.00000,0.00755
264.62117,3.59372,1.44895,1.73372,1.45160,3.10401,3.96065,2.05054,2.05054,1.49179,2.64172,2.68176,0.96936,2.80527,0.98877,1.47125,1.98424,1.97214,2.06907,1.55731,1.02747,1.61473,1.56596,1.70553,0.98105,1.03483,2.19500,1.53505,1.55079,0.00000,0.00751
267.65714,3.60799,1.46535,1.74799,1.45318,3.10795,3.97947,2.05221,2.05221,1.49278,2.65161,2.69008,0.97206,2.81759,0.99356,1.47160,1.99279,1.97488,2.07658,1.55879,1.02807,1.61708,1.56770,1.70660,0.98172,1.03577,2.19500,1.53696,1.55249,0.00000,0.00746
270.72794,3.62242,1.48193,1.76242,1.45478,3.11195,3.99851,2.05390,2.05390,1.49376,2.66145,2.69838,0.97476,2.82987,0.99835,1.47195,2.00141,1.97759,2.08414,1.56027,1.02866,1.61941,1.56942,1.70766,0.98238,1.03671,2.19500,1.53887,1.55418,0.00000,0.00741
273.83396,3.63702,1.49870,1.77702,1.45639,3.11598,4.01777,2.05561,2.05561,1.49473,2.67125,2.70665,0.97744,2.84211,1.00313,1.47229,2.01012,1.98027,2.09176,1.56173,1.02924,1.62171,1.57112,1.70870,0.98303,1.03763,2.19500,1.54076,1.55586,0.00000,0.00736
276.97563,3.65179,1.51567,1.79179,1.45803,3.12007,4.03725,2.05734,2.05734,1.49569,2.68101,2.71491,0.98012,2.85431,1.00790,1.47262,2.01890,1.98292,2.09944,1.56319,1.02982,1.62399,1.57281,1.70974,0.98368,1.03855,2.19500,1.54264,1.55753,0.00000,0.00732
280.15334,3.66672,1.53283,1.80672,1.45968,3.12420,4.05695,2.05908,2.05908,1.49664,2.69072,2.72314,0.98280,2.86647,1.01267,1.47295,2.02776,1.98555,2.10717,1.56463,1.03038,1.62625,1.57447,1.71076,0.98432,1.03946,2.19500,1.54451,1.55920,0.00000,0.00727
283.36750,3.68183,1.55018,1.82183,1.46135,3.12838,4.07688,2.06085,2.06085,1.49758,2.70039,2.73135,0.98546,2.87858,1.01744,1.47327,2.03671,1.98814,2.11496,1.56607,1.03095,1.62849,1.57612,1.71178,0.98495,1.04035,2.19500,1.54636,1.56085,0.00000,0.00722
286.61854,3.69711,1.56774,1.83711,1.46304,3.13260,4.09703,2.06264,2.06264,1.49850,2.71002,2.73955,0.98812,2.89065,1.02220,1.47358,2.04573,1.99072,2.12281,1.56750,1.03150,1.63070,1.57776,1.71278,0.98557,1.04124,2.19500,1.54820,1.56249,0.00000,0.00718
289.90688,3.71256,1.58550,1.85256,1.46475,3.13688,4.11742,2.06445,2.06445,1.49942,2.71960,2.74772,0.99077,2.90268,1.02695,1.47389,2.05484,1.99326,2.13072,1.56892,1.03205,1.63289,1.57937,1.71377,0.98619,1.04212,2.19500,1.55003,1.56413,0.00000,0.00713
293.23295,3.72819,1.60346,1.86819,1.46648,3.14120,4.13804,2.06628,2.06628,1.50032,2.72914,2.75587,0.99342,2.91467,1.03170,1.47418,2.06404,1.99578,2.13869,1.57034,1.03260,1.63506,1.58097,1.71474,0.98680,1.04298,2.19500,1.55184,1.56575,0.00000,0.00709
296.59718,3.74401,1.62162,1.88401,1.46823,3.14558,4.15890,2.06813,2.06813,1.50122,2.73863,2.76400,0.99605,2.92661,1.03644,1.47448,2.07332,1.99827,2.14673,1.57175,1.03314,1.63721,1.58255,1.71571,0.98740,1.04384,2.19500,1.55364,1.56736,0.00000,0.00704
300.00000,3.76000,1.64000,1.90000,1.47000,3.15000,4.18000,2.07000,2.07000,1.50210,2.74807,2.77211,0.99868,2.93851,1.04117,1.47476,2.08268,2.00074,2.15482,1.57314,1.03367,1.63933,1.58411,1.71667,0.98800,1.04469,2.19500,1.55543,1.56897,0.00000,0.00700
